timestamp,likesCount,commentsCount
2022-07-19T13:16:49.000Z,70879,1353
2022-08-05T14:00:10.000Z,73319,648
2022-08-31T19:00:12.000Z,11835,116
2022-08-11T22:13:36.000Z,18762,164
2022-07-27T01:49:28.000Z,42825,654
2022-08-03T13:29:33.000Z,209616,5029
2022-07-20T13:30:09.000Z,52852,291
2022-07-20T17:00:11.000Z,29609,145
2022-11-29T01:24:04.000Z,55720,491
2022-07-29T16:01:09.000Z,40568,284
2022-07-15T15:00:18.000Z,33291,382
2022-09-13T16:31:26.000Z,48384,499
2022-07-18T15:00:12.000Z,168342,1161
2022-09-13T14:27:15.000Z,104002,2120
2022-07-28T22:30:20.000Z,22995,139
2022-08-29T17:25:00.000Z,67693,370
2022-08-17T15:00:14.000Z,43928,235
2022-09-13T15:01:46.000Z,102950,1363
2022-08-21T15:54:43.000Z,143938,1505
2022-08-26T17:00:15.000Z,90474,644
2022-07-29T16:30:11.000Z,38607,282
2022-08-10T19:00:09.000Z,96258,419
2022-07-07T13:13:38.000Z,179238,1121
2022-07-06T13:05:30.000Z,110314,1488
2022-06-29T18:16:08.000Z,39821,457
2022-06-30T18:47:12.000Z,38375,181
2022-06-30T13:00:14.000Z,17812,62
2022-06-23T18:40:37.000Z,68150,527
2022-06-24T15:00:55.000Z,28682,224
2022-06-27T13:00:17.000Z,77089,1767
2022-06-07T17:11:33.000Z,50795,529
2022-09-20T18:18:22.000Z,42833,154
2022-06-15T13:46:56.000Z,26690,112
2022-07-12T13:01:59.000Z,115477,1278
2022-06-22T18:41:18.000Z,18397,247
2022-06-16T17:00:47.000Z,22425,244
2022-06-01T13:05:06.000Z,205041,3610
2022-05-19T20:08:04.000Z,32169,233
2022-05-24T18:02:44.000Z,57789,348
2022-05-31T23:32:38.000Z,30647,118
2022-05-24T13:54:44.000Z,38668,220
2022-05-31T16:04:58.000Z,77339,446
2022-05-10T13:00:08.000Z,30773,456
2022-05-19T22:35:22.000Z,61239,449
2022-07-28T22:31:10.000Z,19422,126
2022-05-12T14:28:40.000Z,46608,709
2022-05-10T18:47:06.000Z,18007,228
2022-05-08T17:00:41.000Z,26919,124
2022-07-18T16:00:12.000Z,44113,431
2022-06-16T14:00:27.000Z,28084,155
2022-06-03T21:05:46.000Z,36673,397
2022-07-14T20:51:24.000Z,124121,64218
2022-08-23T13:00:10.000Z,33507,303
2022-07-01T17:48:24.000Z,112257,1186
2022-06-10T16:47:33.000Z,46966,598
2022-06-03T20:00:58.000Z,114648,959
2022-06-14T20:27:50.000Z,21659,88
2022-05-23T22:00:56.000Z,43178,179
2022-06-15T22:01:30.000Z,94606,559
2022-04-26T21:27:00.000Z,29890,473
2022-04-05T17:11:08.000Z,81437,486
2022-04-27T17:00:07.000Z,63244,399
2022-03-25T13:01:20.000Z,81724,583
2022-04-17T15:00:27.000Z,46172,184
2022-04-19T13:15:47.000Z,33222,579
2022-05-23T20:05:07.000Z,19114,256
2022-09-07T13:26:48.000Z,172023,1497
2022-03-31T01:36:15.000Z,27712,538
2022-03-14T18:02:47.000Z,29917,212
2022-02-10T21:24:39.000Z,70583,705
2022-02-11T15:00:22.000Z,257376,2390
2022-03-04T18:01:20.000Z,33925,363
2022-04-19T19:30:11.000Z,34973,442
2022-04-29T16:03:29.000Z,41990,616
2022-06-17T21:18:46.000Z,14375,208
2022-03-14T19:35:08.000Z,64034,358
2022-09-13T14:20:05.000Z,45157,388
2022-03-11T23:00:02.000Z,54795,420
2022-07-19T17:00:09.000Z,71616,321
2021-12-25T16:00:08.000Z,70737,236
2021-12-21T16:11:35.000Z,26380,261
2022-01-01T14:00:19.000Z,148344,1094
2021-12-24T16:00:09.000Z,67216,218
2022-03-11T21:31:57.000Z,102323,678
2021-12-14T14:00:08.000Z,35603,662
2022-01-31T20:00:25.000Z,39552,391
2022-03-15T19:00:03.000Z,131319,71462
2022-01-12T17:06:03.000Z,146283,1349
2022-01-01T08:30:08.000Z,77594,210
2022-04-21T19:00:10.000Z,64313,2911
2021-11-05T13:00:17.000Z,105328,981
2021-11-15T20:17:17.000Z,35040,438
2021-10-31T17:52:36.000Z,93136,256
2021-10-31T17:00:16.000Z,100627,369
2021-10-19T19:08:18.000Z,170267,1587
2021-11-18T15:12:41.000Z,109645,1028
2022-02-13T16:04:27.000Z,71855,641
2021-10-31T00:00:56.000Z,161302,447
2021-10-05T17:19:15.000Z,207428,1444
2021-12-15T21:32:59.000Z,14858,215
2021-10-08T21:04:36.000Z,183413,2060
2021-11-22T18:08:19.000Z,95753,2976
2021-10-08T14:05:42.000Z,45829,355
2021-10-22T13:00:20.000Z,48978,648
2021-10-05T16:47:37.000Z,215538,5788
2021-10-29T19:01:14.000Z,62889,285
2021-10-29T15:00:21.000Z,39576,525
2021-10-26T19:17:58.000Z,78980,731
2021-10-11T21:01:15.000Z,90770,612
2021-10-30T15:00:23.000Z,48406,217
2022-01-01T16:00:11.000Z,117143,754
2021-11-19T18:28:16.000Z,114590,900
2022-04-05T19:13:40.000Z,36686,751
2022-03-25T17:36:54.000Z,42341,560
2022-01-28T17:17:42.000Z,64750,417
2021-12-10T02:20:09.000Z,23418,133
2021-12-08T20:51:52.000Z,17616,148
2021-12-21T14:00:13.000Z,71828,385
2022-02-10T20:49:52.000Z,32319,566
2021-11-25T16:00:12.000Z,44924,285
2021-11-18T01:15:15.000Z,33789,335
2021-10-15T14:44:55.000Z,116144,4411
2021-11-04T21:46:33.000Z,17611,157
2021-09-24T16:00:15.000Z,150733,1838
2021-09-04T18:00:25.000Z,40711,432
2021-09-14T13:00:21.000Z,137619,2082
2021-09-09T16:30:13.000Z,54188,410
2021-09-02T13:01:18.000Z,3457,133
2021-08-30T17:59:53.000Z,148840,2648
2021-09-09T11:00:23.000Z,160215,2495
2021-08-24T17:30:13.000Z,32311,217
2021-08-25T17:04:55.000Z,17023,176
2021-08-10T13:00:16.000Z,46520,901
2021-08-29T20:12:08.000Z,68611,662
2021-08-07T15:00:12.000Z,138682,1702
2021-08-14T17:00:53.000Z,72209,453
2021-07-20T19:56:05.000Z,216633,2346
2021-07-13T16:36:41.000Z,206888,1321
2021-08-03T16:16:15.000Z,48504,464
2021-08-02T20:00:23.000Z,76985,936
2021-07-14T22:00:15.000Z,111879,866
2021-07-06T13:04:25.000Z,153066,5801
2021-07-02T22:01:46.000Z,14424,301
2021-06-25T15:00:19.000Z,56408,470
2021-07-01T20:32:06.000Z,40779,534
2021-08-12T00:14:59.000Z,22815,662
2021-07-28T18:27:03.000Z,47452,700
2021-07-04T17:00:16.000Z,174633,1849
2021-08-23T15:00:21.000Z,119210,3322
2021-09-17T19:00:34.000Z,67160,553
2021-09-23T22:32:59.000Z,372842,8039
2021-07-08T14:51:57.000Z,305102,5939
2021-06-28T16:16:42.000Z,140689,1447
2021-06-25T22:09:20.000Z,12898,235
2021-07-16T16:28:07.000Z,55492,1024
2021-06-21T16:00:13.000Z,107421,1777
2021-07-22T21:03:00.000Z,52245,759
2021-07-29T18:39:19.000Z,21097,336
2021-08-06T01:20:16.000Z,63208,689
2021-08-22T17:34:07.000Z,78673,1912
2021-09-10T15:44:23.000Z,98695,1174
2021-07-08T14:51:57.000Z,305102,5939
2021-08-06T16:25:27.000Z,116594,1055
2021-06-22T19:00:15.000Z,75411,902
2021-07-09T22:02:25.000Z,18267,321
2021-09-24T13:00:06.000Z,55556,638
2021-08-17T17:00:40.000Z,101835,1811
2021-06-15T21:24:24.000Z,62933,1782
2021-06-15T18:37:38.000Z,54697,955
2021-09-28T15:00:08.000Z,180908,1862
2021-07-15T16:06:25.000Z,74977,950
2021-06-12T22:00:13.000Z,74405,1192
2021-06-15T18:44:02.000Z,133728,2625
2021-06-12T20:16:52.000Z,58736,1084
2021-06-22T19:00:15.000Z,75411,902
2021-07-15T16:06:25.000Z,74977,950
2021-06-21T16:00:13.000Z,107421,1777
2021-06-18T22:05:08.000Z,13922,211
2021-06-12T21:30:18.000Z,33952,537
2021-06-15T18:52:13.000Z,32178,758
2021-06-11T22:01:56.000Z,12915,108
2021-05-26T22:01:20.000Z,12924,74
2021-06-11T14:00:13.000Z,192612,4504
2021-06-03T15:00:14.000Z,58505,332
2021-05-21T19:01:34.000Z,15540,149
2021-06-24T16:08:29.000Z,125938,1990
2021-06-02T14:00:13.000Z,191242,3666
2021-07-14T17:01:36.000Z,88758,1839
2021-06-18T16:00:14.000Z,84528,956
2021-06-17T14:00:15.000Z,168593,2187
2021-05-21T15:00:43.000Z,40359,466
2021-05-27T18:08:41.000Z,174264,3564
2021-05-19T01:00:13.000Z,152256,1503
2021-04-22T15:00:35.000Z,52741,489
2021-05-14T22:01:01.000Z,14408,141
2021-05-14T16:52:20.000Z,31658,250
2021-04-30T22:01:01.000Z,22701,310
2021-04-23T22:01:57.000Z,28136,318
2021-05-22T18:23:16.000Z,74585,479
2021-04-09T22:01:56.000Z,14538,148
2021-04-14T13:00:16.000Z,77906,786
2021-05-09T17:00:16.000Z,51273,256
2021-04-07T01:12:38.000Z,84346,1097
2021-04-08T01:06:52.000Z,42605,507
2021-03-26T22:01:10.000Z,15794,211
2021-03-19T22:01:51.000Z,31094,229
2021-04-20T11:00:42.000Z,65986,1096
2021-04-16T22:01:01.000Z,29281,221
2021-04-14T16:55:33.000Z,35673,574
2021-04-30T20:10:05.000Z,53666,218
2021-04-02T14:00:40.000Z,44809,414
2021-03-31T17:00:14.000Z,125702,3630
2021-03-20T13:10:14.000Z,147969,1372
2021-04-04T15:00:22.000Z,56843,539
2021-03-17T17:00:15.000Z,75748,507
2021-03-16T13:00:14.000Z,68815,724
2021-04-06T21:00:28.000Z,38955,117
2021-03-11T20:00:12.000Z,60084,153
2021-03-15T16:04:28.000Z,129595,4136
2021-03-12T23:00:58.000Z,39297,227
2021-03-11T22:29:31.000Z,92585,582
2021-03-18T15:00:15.000Z,159534,1354
2021-06-04T22:01:35.000Z,13707,181
2021-03-16T19:00:15.000Z,63446,548
2021-03-13T17:41:34.000Z,69143,314
2021-05-06T00:51:03.000Z,81892,1365
2021-06-04T19:02:06.000Z,64207,733
2021-04-08T17:32:47.000Z,79715,400
2021-06-16T21:38:12.000Z,111632,1338
2021-03-23T00:08:18.000Z,56074,890
2021-04-02T21:00:17.000Z,50059,181
2021-04-27T12:01:15.000Z,61575,2159
2021-04-13T13:31:15.000Z,208760,3143
2021-04-20T21:00:49.000Z,43115,278
2021-04-02T22:01:36.000Z,15421,112
2021-03-12T18:20:31.000Z,45933,179
2021-04-13T16:00:13.000Z,49518,981
2021-04-01T16:00:04.000Z,14821,141
2021-03-08T18:05:11.000Z,35838,838
2021-03-10T19:01:39.000Z,115441,1573
2021-03-03T17:00:23.000Z,57062,268
2021-02-16T14:00:17.000Z,181181,6183
2021-02-26T23:01:10.000Z,19779,160
2021-02-28T17:49:52.000Z,20458,313
2021-02-27T17:00:15.000Z,122123,1626
2021-02-04T18:44:07.000Z,226534,1536
2021-02-22T16:15:06.000Z,121543,1769
2021-02-18T01:00:04.000Z,81566,2262
2021-02-13T16:01:36.000Z,23719,654
2021-02-14T22:18:35.000Z,121058,1297
2021-02-12T17:46:05.000Z,96062,520
2021-01-28T17:56:57.000Z,24270,252
2021-02-05T23:52:40.000Z,52812,497
2021-02-26T20:11:15.000Z,24040,173
2021-02-05T19:07:30.000Z,105024,2211
2021-02-25T21:27:52.000Z,89010,1919
2021-01-29T23:01:15.000Z,12845,113
2021-02-11T18:30:59.000Z,34286,543
2021-02-19T22:01:15.000Z,24967,189
2021-02-14T16:00:15.000Z,33566,259
2021-02-02T18:00:42.000Z,13031,151
2021-03-19T18:30:14.000Z,41672,243
2021-02-18T23:49:23.000Z,230108,2868
2021-02-07T16:00:14.000Z,54000,509
2021-03-06T20:01:16.000Z,16074,223
2021-02-21T16:00:12.000Z,72082,727
2021-01-28T15:00:14.000Z,35972,416
2021-05-07T22:00:59.000Z,24885,284
2021-04-05T18:35:28.000Z,131458,1675
2021-01-13T16:01:22.000Z,47371,640
2021-01-15T18:30:46.000Z,45803,665
2021-01-15T16:00:21.000Z,49104,310
2021-02-12T23:20:02.000Z,31636,424
2021-01-15T23:02:25.000Z,19601,184
2021-01-13T14:03:49.000Z,61771,743
2021-03-05T23:01:26.000Z,17152,246
2021-02-23T21:08:16.000Z,113127,1005
2021-03-18T19:00:13.000Z,41794,206
2021-03-05T14:01:21.000Z,40039,403
2021-01-12T20:49:19.000Z,174214,2228
2021-01-28T17:00:17.000Z,32307,255
2021-02-27T17:01:09.000Z,18701,176
2021-03-08T16:00:39.000Z,122315,1475
2021-01-19T15:00:07.000Z,29181,356
2021-01-26T14:06:15.000Z,45756,1192
2021-01-29T22:10:32.000Z,15622,128
2021-02-04T14:01:29.000Z,48933,394
2021-01-14T17:00:02.000Z,17141,186
2021-01-22T23:03:06.000Z,23813,502
2021-01-12T14:01:26.000Z,92560,1946
2020-12-24T21:02:04.000Z,24292,187
2020-12-24T23:01:47.000Z,21072,171
2020-12-23T16:00:24.000Z,38130,169
2020-12-23T19:01:07.000Z,20389,430
2020-12-29T18:01:17.000Z,18802,343
2020-12-24T01:21:33.000Z,24578,173
2021-01-01T16:00:11.000Z,126241,1081
2020-12-20T19:37:59.000Z,23536,217
2020-12-23T00:13:26.000Z,28323,172
2020-12-24T16:00:27.000Z,39437,158
2020-12-22T20:00:25.000Z,32026,134
2020-12-25T16:00:12.000Z,111172,890
2020-12-20T03:50:32.000Z,29995,166
2020-12-18T23:20:31.000Z,105475,1603
2020-12-21T22:15:51.000Z,22208,143
2020-12-18T21:21:39.000Z,22849,98
2020-12-18T18:02:42.000Z,19495,332
2020-12-21T16:00:14.000Z,51656,363
2020-12-22T17:00:16.000Z,17470,176
2020-12-31T16:00:16.000Z,64308,545
2020-12-16T17:01:15.000Z,19067,327
2020-12-14T23:44:56.000Z,33871,483
2020-12-15T17:22:13.000Z,43026,752
2020-12-16T23:12:37.000Z,27859,310
2020-12-12T18:41:45.000Z,32944,624
2020-12-17T16:00:13.000Z,74264,2256
2020-12-02T16:00:14.000Z,308646,2279
2021-01-02T00:45:18.000Z,94226,618
2020-12-13T21:54:40.000Z,28604,476
2020-11-26T16:00:14.000Z,65343,2023
2020-11-27T23:01:22.000Z,18063,224
2020-12-11T18:00:15.000Z,27694,322
2020-12-14T14:00:12.000Z,33532,771
2020-12-11T23:01:18.000Z,21495,262
2020-11-24T17:01:31.000Z,25186,407
2020-11-20T23:13:47.000Z,31602,729
2020-11-13T16:05:07.000Z,28589,386
2020-11-17T16:01:31.000Z,65002,1476
2020-11-25T21:03:57.000Z,59769,521
2020-10-30T17:51:52.000Z,56661,511
2020-10-29T20:10:29.000Z,49866,288
2020-10-31T21:00:14.000Z,60698,228
2020-10-23T17:50:08.000Z,81757,513
2020-12-11T21:02:12.000Z,17192,247
2020-12-18T03:14:17.000Z,80020,921
2020-10-21T15:06:51.000Z,19776,146
2020-11-09T19:31:19.000Z,18842,232
2020-10-27T16:01:26.000Z,14399,75
2020-10-16T17:40:34.000Z,32776,373
2020-10-15T19:03:40.000Z,28735,191
2020-10-31T15:00:18.000Z,50141,120
2020-11-02T18:01:45.000Z,93177,710
2020-10-30T21:16:31.000Z,15946,83
2020-12-10T17:01:08.000Z,15100,663
2020-12-23T03:51:41.000Z,32367,374
2020-12-09T16:42:26.000Z,177102,3586
2020-10-13T14:00:19.000Z,53056,648
2020-10-06T21:00:15.000Z,58426,543
2020-12-16T14:51:40.000Z,16853,243
2020-10-06T18:41:24.000Z,47985,553
2020-10-03T18:05:41.000Z,30410,217
2020-12-15T23:27:09.000Z,25420,298
2020-10-19T14:00:48.000Z,50721,680
2020-10-02T18:12:25.000Z,75581,1504
2020-11-30T16:00:02.000Z,343214,7436
2020-10-24T13:00:15.000Z,52341,341
2020-09-25T13:01:18.000Z,86096,2162
2020-10-30T18:58:50.000Z,63967,429
2020-09-25T22:03:09.000Z,19725,94
2020-09-24T01:30:39.000Z,64682,1321
2020-09-18T18:12:19.000Z,67543,1221
2020-09-13T15:00:13.000Z,134330,1791
2020-09-08T14:03:42.000Z,117655,2590
2020-11-17T13:02:28.000Z,30412,286
2020-12-07T14:00:47.000Z,41308,1908
2020-10-23T22:25:27.000Z,13830,77
2020-11-23T20:00:11.000Z,25994,279
2020-09-04T22:01:25.000Z,60665,1176
2020-10-29T22:01:12.000Z,13003,40
2020-10-11T16:27:40.000Z,107187,1065
2020-09-18T22:10:26.000Z,22391,471
2020-08-17T16:45:12.000Z,32641,253
2020-08-26T14:00:55.000Z,48813,1754
2020-09-05T17:22:42.000Z,74047,413
2020-10-01T16:03:22.000Z,181154,6178
2020-10-25T19:34:03.000Z,140775,1140
2020-10-22T14:01:02.000Z,86551,1511
2020-09-12T17:01:08.000Z,33076,442
2020-10-30T22:01:18.000Z,14611,72
2020-11-13T23:12:28.000Z,17181,174
2020-08-28T22:01:32.000Z,16208,172
2020-09-01T13:01:25.000Z,62559,836
2020-12-17T22:35:47.000Z,22001,163
2020-09-29T19:00:13.000Z,50835,290
2020-08-26T17:00:09.000Z,68739,387
2020-09-12T15:00:21.000Z,132229,3718
2020-10-09T22:01:17.000Z,16721,181
2020-08-17T13:00:18.000Z,46992,1655
2020-10-14T18:34:36.000Z,91241,1403
2020-09-30T19:00:12.000Z,74835,678
2020-10-29T00:17:56.000Z,30175,320
2020-12-04T23:01:42.000Z,28946,434
2020-09-26T15:28:13.000Z,86045,1021
2020-12-11T01:26:50.000Z,114043,4765
2020-09-03T13:17:54.000Z,109374,2920
2020-08-05T14:01:15.000Z,71541,2138
2020-11-09T14:00:59.000Z,61640,624
2020-08-13T15:00:13.000Z,264021,4644
2020-08-07T22:01:13.000Z,30384,237
2020-08-08T18:03:54.000Z,65977,528
2020-08-01T15:00:54.000Z,57322,678
2020-08-03T13:27:45.000Z,42627,644
2020-07-17T22:00:58.000Z,18541,260
2020-07-28T13:01:01.000Z,101787,2625
2020-07-31T19:17:15.000Z,109310,1114
2020-07-15T20:18:53.000Z,48511,795
2020-06-24T15:58:33.000Z,59811,596
2020-07-03T13:23:55.000Z,84295,932
2020-07-20T14:02:12.000Z,67429,3486
2020-06-22T23:05:50.000Z,130262,2246
2020-07-02T01:18:48.000Z,69050,593
2020-07-31T22:01:28.000Z,26608,182
2020-06-25T13:01:05.000Z,144395,4996
