timestamp,likesCount,commentsCount
2023-02-02T22:40:09.000Z,13389,55
2023-01-10T14:07:07.000Z,11531,71
2023-01-07T12:40:09.000Z,17242,46
2023-01-07T20:06:07.000Z,48281,107
2023-01-05T17:20:44.000Z,114582,377
2023-01-09T14:32:21.000Z,19079,127
2023-01-06T14:30:11.000Z,43975,187
2023-01-01T20:00:14.000Z,21087,46
2023-01-02T16:00:35.000Z,35528,86
2022-12-31T21:00:19.000Z,11443,34
2023-01-05T20:20:10.000Z,12634,91
2023-01-11T21:30:13.000Z,21896,108
2022-12-29T20:00:19.000Z,13203,47
2023-01-21T21:15:06.000Z,13896,152
2022-12-28T20:53:06.000Z,13656,61
2023-01-26T14:08:08.000Z,20504,412
2023-01-04T21:20:09.000Z,17543,48
2022-12-27T17:43:34.000Z,20512,64
2023-01-04T18:06:31.000Z,18638,52
2022-12-28T15:03:00.000Z,32429,148
2023-01-03T20:10:40.000Z,249062,873
2022-12-24T20:00:19.000Z,19396,56
2023-01-08T14:07:06.000Z,16221,37
2023-01-11T18:44:45.000Z,28216,92
2022-12-22T21:50:10.000Z,12137,49
2022-12-21T20:00:29.000Z,18125,46
2022-12-26T20:00:18.000Z,18491,64
2023-01-14T21:27:30.000Z,14825,54
2022-12-23T20:50:07.000Z,23402,45
2023-01-08T20:00:17.000Z,14477,60
2022-12-24T14:39:28.000Z,123918,528
2022-12-20T20:30:12.000Z,21403,38
2022-12-14T14:55:25.000Z,12248,55
2022-12-17T20:00:18.000Z,14883,35
2022-12-16T21:00:26.000Z,17636,60
2022-12-18T14:08:53.000Z,20082,342
2022-12-13T20:15:11.000Z,17227,65
2022-12-12T20:55:05.000Z,20514,71
2022-12-31T16:43:12.000Z,23788,81
2023-01-01T14:05:06.000Z,100703,910
2022-12-15T13:53:41.000Z,70536,108023
2022-12-29T17:44:28.000Z,22616,76
2022-12-25T14:01:30.000Z,15089,50
2022-12-26T14:40:21.000Z,10870,43
2022-12-22T17:57:23.000Z,27376,74
2022-12-23T15:41:41.000Z,52032,885
2022-12-31T16:43:12.000Z,23788,81
2022-12-19T20:00:44.000Z,18108,61
2022-12-19T16:08:35.000Z,26986,93
2022-12-30T16:54:08.000Z,19029,59
2022-12-18T20:00:15.000Z,14302,132
2022-12-07T20:29:09.000Z,27057,89
2022-12-17T14:57:01.000Z,15520,46
2022-12-09T17:19:23.000Z,9070,26
2022-12-12T17:22:03.000Z,10545,41
2022-12-06T21:05:10.000Z,12850,42
2022-12-11T20:00:16.000Z,13943,37
2022-12-08T17:47:09.000Z,8175,32
2022-12-06T17:24:02.000Z,8007,70
2022-12-04T20:00:15.000Z,13127,54
2022-12-14T21:17:10.000Z,20387,63
2022-12-08T20:30:12.000Z,11313,50
2022-11-30T19:30:12.000Z,19574,83
2022-11-29T20:44:08.000Z,23989,66
2022-12-10T21:59:07.000Z,14218,55
2022-11-29T13:48:47.000Z,11503,56
2022-11-24T15:34:23.000Z,27434,177
2022-11-25T20:00:23.000Z,26622,74
2022-12-04T15:11:42.000Z,14742,75
2022-11-27T20:00:14.000Z,14204,50
2022-11-22T20:26:46.000Z,8113,32
2022-11-21T20:29:17.000Z,24297,185
2022-11-19T20:20:07.000Z,13744,81
2022-11-25T14:01:10.000Z,17009,77
2022-11-20T14:00:24.000Z,46428,171
2022-11-18T15:04:42.000Z,200593,840
2022-11-19T15:37:07.000Z,166416,1453
2022-11-16T15:09:58.000Z,19799,71
2022-11-18T20:40:37.000Z,15419,113
2022-11-16T23:03:06.000Z,20367,150
2022-12-07T14:05:13.000Z,13324,57
2022-11-24T20:10:10.000Z,14651,35
2022-11-26T14:52:17.000Z,13719,59
2022-12-01T14:53:13.000Z,132766,621
2022-12-09T20:40:06.000Z,14005,37
2022-12-21T16:36:44.000Z,11150,61
2022-11-26T20:00:16.000Z,15549,37
2022-11-23T21:15:09.000Z,12989,68
2022-12-05T17:50:10.000Z,15156,57
2022-12-02T20:30:14.000Z,9614,42
2022-12-27T20:54:06.000Z,13558,47
2022-12-03T15:00:47.000Z,15241,70
2022-12-10T14:27:04.000Z,12134,48
2022-11-21T14:00:41.000Z,22018,86
2022-11-28T18:25:56.000Z,14476,63
2022-11-23T14:39:26.000Z,48980,413
2022-11-27T14:21:59.000Z,18946,96
2022-11-12T14:06:07.000Z,11256,81
2022-11-13T19:21:44.000Z,14566,1065
2022-11-08T22:30:13.000Z,9920,35
2022-12-11T16:51:40.000Z,22213,70
2022-12-01T20:40:06.000Z,17676,73
2022-11-09T17:13:56.000Z,24809,83
2022-12-02T14:47:07.000Z,27027,165
2022-11-30T15:13:01.000Z,20053,92
2022-11-14T20:30:12.000Z,23785,144
2022-12-20T16:36:37.000Z,247124,419
2022-11-13T14:03:49.000Z,7763,56
2022-11-10T19:00:33.000Z,17520,81
2022-12-16T15:15:52.000Z,14494,167
2022-11-17T17:57:04.000Z,10760,50
2022-11-14T17:43:37.000Z,20040,64
2022-11-11T19:31:03.000Z,9366,56
2022-12-13T16:48:18.000Z,14966,102
2022-11-15T21:00:29.000Z,16983,124
2022-11-08T13:58:48.000Z,14507,68
2022-11-07T20:48:07.000Z,18243,63
2022-11-03T19:20:10.000Z,39703,128
2022-11-04T19:00:29.000Z,25544,95
2022-11-07T17:10:18.000Z,7887,41
2022-11-12T19:00:19.000Z,7380,39
2022-11-17T20:54:08.000Z,18504,62
2022-11-03T16:04:48.000Z,21132,96
2022-11-02T19:37:08.000Z,18398,72
2022-10-28T16:56:18.000Z,33090,97
2022-10-30T19:00:14.000Z,27803,84
2022-11-05T15:27:31.000Z,9901,43
2022-10-31T16:19:52.000Z,28834,210
2022-11-08T18:31:30.000Z,15009,61
2022-11-01T14:21:07.000Z,27161,89
2022-11-01T20:15:12.000Z,17992,76
2022-10-29T15:28:06.000Z,17449,69
2022-11-02T16:28:18.000Z,28755,70
2022-11-05T19:00:16.000Z,25233,61
2022-10-29T19:00:20.000Z,17677,37
2022-11-04T16:01:28.000Z,83155,470
2022-11-09T20:30:14.000Z,12888,54
2022-10-30T16:02:03.000Z,12403,67
2022-11-06T16:56:16.000Z,9339,50
2022-11-06T20:30:09.000Z,14224,31
2022-10-25T20:28:18.000Z,13696,43
2022-10-26T15:39:22.000Z,46179,263
2022-10-28T19:40:10.000Z,16370,52
2022-10-23T14:51:00.000Z,7493,36
2022-10-23T18:00:24.000Z,15600,49
2022-10-21T18:00:38.000Z,23894,62
2022-10-20T13:17:05.000Z,133763,589
2022-10-18T13:40:12.000Z,21274,139
2022-10-16T18:30:54.000Z,13913,61
2022-10-31T19:30:15.000Z,33937,96
2022-10-19T19:40:12.000Z,13304,61
2022-10-21T13:03:01.000Z,15304,68
2022-10-12T12:00:25.000Z,13208,46
2022-10-14T20:30:14.000Z,18406,51
2022-10-18T20:35:09.000Z,12007,50
2022-10-10T12:52:22.000Z,71397,169
2022-10-11T12:22:20.000Z,36108,128
2022-10-13T16:33:10.000Z,22069,137
2022-10-13T20:00:30.000Z,19181,43
2022-10-05T19:46:49.000Z,13035,56
2022-10-01T19:00:17.000Z,18841,54
2022-10-02T16:30:09.000Z,31252,79
2022-10-16T13:00:28.000Z,27565,54
2022-09-30T16:13:26.000Z,13797,58
2022-10-25T17:29:35.000Z,27393,207
2022-10-03T13:37:57.000Z,22175,94
2022-09-30T19:30:18.000Z,20621,109
2022-09-28T16:30:13.000Z,25105,100
2022-10-07T19:37:05.000Z,28190,121
2022-10-08T13:00:30.000Z,18898,61
2022-10-07T16:18:43.000Z,18460,117
2022-10-05T16:50:35.000Z,23715,121
2022-09-27T19:30:15.000Z,24390,84
2022-09-23T18:20:57.000Z,36437,248
2022-09-25T19:00:15.000Z,16426,79
2022-09-25T14:25:14.000Z,13022,57
2022-09-18T20:47:32.000Z,19322,64
2022-10-14T13:42:18.000Z,105814,624
2022-09-27T15:49:22.000Z,11467,48
2022-09-18T13:50:00.000Z,13015,66
2022-10-17T17:45:13.000Z,19319,104
2022-09-17T13:05:02.000Z,13387,78
2022-09-21T19:30:15.000Z,17108,88
2022-10-22T15:40:15.000Z,8419,37
2022-10-27T16:37:07.000Z,24982,89
2022-10-22T18:00:23.000Z,36544,100
2022-09-16T13:03:08.000Z,10582,82
2022-09-20T13:07:24.000Z,167180,689
2022-09-15T13:01:00.000Z,58790,796
