"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
"699813","240","479","4082","130","2023-02-27T21:00:01.000Z"
"316437","15","115","1287","7","2023-02-27T20:00:05.000Z"
"425729","48","250","2413","28","2023-02-27T20:00:02.000Z"
"234332","2","57","460","1","2023-02-27T19:30:33.000Z"
"324418","21","120","983","7","2023-02-27T19:30:32.000Z"
"408969","49","243","2168","36","2023-02-27T19:00:02.000Z"
"418003","66","132","1089","53","2023-02-27T18:00:15.000Z"
"341670","32","354","2374","24","2023-02-27T17:26:11.000Z"
"558572","64","522","4194","37","2023-02-27T17:26:04.000Z"
"247484","10","87","737","6","2023-02-27T16:47:22.000Z"
"325057","22","110","941","11","2023-02-27T16:47:20.000Z"
"985121","87","872","6832","71","2023-02-27T16:07:40.000Z"
"458351","65","362","2854","39","2023-02-27T15:56:35.000Z"
"350610","32","200","1495","25","2023-02-27T15:44:54.000Z"
"710286","150","597","4688","135","2023-02-27T15:44:39.000Z"
"1299574","326","2035","12716","399","2023-02-27T15:16:59.000Z"
"2565463","833","5565","28464","766","2023-02-27T15:02:51.000Z"
"459833","68","207","1395","9","2023-02-27T14:00:33.000Z"
"387545","46","194","1935","32","2023-02-24T20:00:26.000Z"
"477577","50","279","2281","43","2023-02-24T21:00:02.000Z"
"318837","37","269","1516","29","2023-02-24T17:02:10.000Z"
"469803","91","577","3291","100","2023-02-24T14:01:19.000Z"
"464918","120","322","2695","93","2023-02-24T01:05:01.000Z"
"459537","58","341","3163","27","2023-02-23T22:00:02.000Z"
"378893","40","301","2544","15","2023-02-23T21:00:04.000Z"
"321285","22","189","1764","14","2023-02-23T20:00:07.000Z"
"535331","48","439","4316","50","2023-02-23T20:00:01.000Z"
"403190","71","272","1429","129","2023-02-23T19:01:19.000Z"
"489265","169","682","4582","66","2023-02-23T18:02:38.000Z"
"1129082","140","1548","7712","154","2023-02-23T18:00:24.000Z"
"462108","124","766","3127","139","2023-02-23T17:00:42.000Z"
"393219","49","161","1406","14","2023-02-22T21:02:44.000Z"
"393941","48","291","2265","16","2023-02-22T19:06:29.000Z"
"380168","45","327","1637","43","2023-02-22T17:01:26.000Z"
"569159","44","730","5995","41","2023-02-22T01:00:02.000Z"
"930629","272","828","5286","170","2023-02-21T21:00:33.000Z"
"444760","45","173","1684","6","2023-02-21T20:00:49.000Z"
"1147468","255","992","5904","663","2023-02-21T19:01:19.000Z"
"403609","65","389","2611","16","2023-02-21T18:00:38.000Z"
"1086352","148","390","4075","178","2023-02-21T17:10:01.000Z"
"6573016","1341","9606","41054","4143","2023-02-21T14:02:39.000Z"
"457423","56","320","2656","17","2023-02-20T22:00:04.000Z"
"2185313","542","4220","37266","705","2023-02-20T21:33:31.000Z"
"318744","8","46","556","0","2023-02-20T18:05:02.000Z"
"401258","5","74","578","17","2023-02-20T18:05:01.000Z"
"506291","22","218","1305","44","2023-02-20T18:05:01.000Z"
"2262135","609","6165","40936","1609","2023-02-20T16:11:50.000Z"
"505272","55","300","2042","48","2023-02-20T16:00:05.000Z"
"416110","22","123","1164","7","2023-02-20T01:15:08.000Z"
"1082832","192","670","6688","159","2023-02-20T01:15:07.000Z"
"760434","169","206","2401","50","2023-02-18T18:00:51.000Z"
"428692","45","302","2352","26","2023-02-17T22:00:03.000Z"
"551703","62","319","3397","53","2023-02-17T21:00:01.000Z"
"1661961","381","2218","25704","293","2023-02-17T20:33:34.000Z"
"701576","171","732","9287","58","2023-02-17T19:47:00.000Z"
"828198","137","2087","17983","187","2023-02-17T19:34:03.000Z"
"282966","11","57","612","0","2023-02-17T18:15:04.000Z"
"382172","19","81","668","21","2023-02-17T18:15:02.000Z"
"577919","51","394","1948","84","2023-02-17T18:15:01.000Z"
"383210","79","236","1797","14","2023-02-17T17:30:02.000Z"
"376949","99","245","1485","67","2023-02-17T17:01:25.000Z"
"1251197","224","781","4892","290","2023-02-17T05:11:05.000Z"
"599642","142","393","3053","224","2023-02-17T01:05:01.000Z"
"387222","41","136","1210","16","2023-02-16T19:00:03.000Z"
"484295","71","499","2995","54","2023-02-16T18:31:11.000Z"
"332098","38","200","1248","33","2023-02-16T17:32:04.000Z"
"6235884","895","2242","9344","1338","2023-02-16T17:00:52.000Z"
"453626","58","122","1152","14","2023-02-16T14:01:28.000Z"
"1842899","363","7131","62673","333","2023-02-14T19:01:34.000Z"
"544791","112","73","807","14","2023-02-15T18:34:44.000Z"
"795820","175","1843","7867","192","2023-02-14T19:01:01.000Z"
"695507","199","486","4012","157","2023-02-14T01:00:14.000Z"
"348281","29","199","1289","27","2023-02-14T18:00:57.000Z"
"474450","58","172","1266","36","2023-02-14T14:01:52.000Z"
"327788","25","70","712","9","2023-02-13T18:00:10.000Z"
"351141","12","67","604","3","2023-02-09T21:35:33.000Z"
"517824","71","255","2432","21","2023-02-13T17:30:01.000Z"
"11609128","2381","46830","216772","6512","2023-02-12T21:49:00.000Z"
"2704020","521","10853","72550","634","2023-02-10T20:00:44.000Z"
"485006","60","468","2981","42","2023-02-10T17:42:59.000Z"
"2566842","672","5312","54062","555","2023-02-10T20:30:02.000Z"
"362508","26","110","979","9","2023-02-10T20:00:20.000Z"
"301842","14","80","777","14","2023-02-07T20:35:03.000Z"
"923801","243","763","9140","297","2023-02-10T18:30:52.000Z"
"2181860","2316","2241","25308","1202","2023-02-10T17:00:02.000Z"
"1132123","322","7439","36009","714","2023-02-10T15:39:54.000Z"
"242781","12","53","532","4","2023-02-01T20:47:06.000Z"
"349723","21","54","751","4","2023-02-09T21:45:03.000Z"
"964110","149","863","8585","87","2023-02-09T21:45:02.000Z"
"1489146","351","2792","29624","558","2023-02-09T21:30:03.000Z"
"7733371","1566","10839","139819","2056","2023-02-09T19:30:01.000Z"
"488075","56","131","1118","49","2023-02-09T19:01:05.000Z"
"327075","13","105","721","16","2023-02-09T18:30:55.000Z"
"428166","37","373","1913","70","2023-02-09T18:01:30.000Z"
"403476","37","158","1053","31","2023-02-09T17:00:43.000Z"
"551367","111","753","3211","255","2023-02-09T16:31:32.000Z"
