"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
"30882518","1494","3118","35264","479","2022-12-22T18:36:48.000Z"
"1395445","381","1200","9182","79","2022-12-22T17:31:51.000Z"
"34893985","1271","3512","35648","569","2022-12-21T15:45:49.000Z"
"9050508","1807","3007","27279","138","2022-12-20T15:48:30.000Z"
"7588151","1503","2724","25406","143","2022-12-19T20:51:18.000Z"
"8646918","1550","3482","36380","240","2022-12-19T20:51:16.000Z"
"21461288","2548","5456","88064","472","2022-12-18T20:50:40.000Z"
"5010533","1366","2896","23875","154","2022-12-15T22:08:16.000Z"
"7448011","1893","5086","37574","473","2022-12-15T22:08:08.000Z"
"6643831","2174","4290","52288","384","2022-12-15T19:55:33.000Z"
,"240","806","7788","226","2022-12-13T22:12:30.000Z"
,"313","1047","10546","204","2022-12-13T22:11:54.000Z"
,"15101","16167","214428","4419","2022-12-14T04:19:49.000Z"
,"299","533","7406","80","2022-12-13T22:18:04.000Z"
,"235","616","9015","87","2022-12-13T22:16:58.000Z"
"2415194","1766","3458","37394","321","2022-12-13T22:16:29.000Z"
"9593103","1693","4566","35357","4958","2022-12-13T22:15:35.000Z"
,"2015","3280","42804","395","2022-12-13T22:11:51.000Z"
"1530661","1719","2552","27785","146","2022-12-12T15:02:38.000Z"
,"205","370","4488","3","2022-12-09T18:43:56.000Z"
,"2126","3200","30780","220","2022-12-09T18:43:54.000Z"
,"858","1757","18721","94","2022-12-08T04:59:39.000Z"
,"562","1684","21559","51","2022-12-07T22:33:11.000Z"
,"1423","4286","50776","292","2022-12-07T22:33:07.000Z"
"594315","918","2650","22688","362","2022-12-02T01:38:34.000Z"
,"165","375","5212","15","2022-12-02T01:34:59.000Z"
"341249","339","1135","11566","58","2022-12-02T01:34:59.000Z"
"3751320","5617","9750","96999","1018","2022-12-02T01:33:26.000Z"
,"378","957","8999","123","2022-12-02T01:32:01.000Z"
"347861","282","966","8907","91","2022-12-02T01:27:51.000Z"
"378962","378","1528","14875","109","2022-12-02T01:27:19.000Z"
,"1402","3293","35109","319","2022-12-02T01:20:43.000Z"
,"2160","10586","19831","616","2022-12-02T00:46:30.000Z"
,"696","1454","11874","185","2022-12-01T19:21:12.000Z"
,"3493","4194","55780","228","2022-11-24T18:00:34.000Z"
,"11525","12709","171205","2658","2022-11-24T07:34:46.000Z"
,"2418","3068","31840","249","2022-11-22T18:00:02.000Z"
,"3365","3422","42519","288","2022-11-21T23:02:29.000Z"
"5075474","2683","5755","54563","427","2022-11-20T02:04:35.000Z"
"3489604","3257","4061","42552","396","2022-11-16T19:26:03.000Z"
,"4102","9525","110741","1415","2022-11-16T03:44:50.000Z"
,"458","857","7095","75","2022-11-14T23:45:36.000Z"
,"2652","3248","33481","274","2022-11-11T22:59:50.000Z"
,"1787","2928","27046","217","2022-11-11T20:40:59.000Z"
,"1622","3276","28066","680","2022-11-11T18:10:17.000Z"
"552110","630","1275","11216","145","2022-11-08T16:27:19.000Z"
,"315","762","6525","70","2022-11-07T16:24:25.000Z"
"3430382","3117","5192","51704","544","2022-11-07T16:24:23.000Z"
,"1270","1887","22209","124","2022-11-07T12:54:56.000Z"
,"1912","2431","27229","137","2022-11-05T21:40:12.000Z"
,"692","640","5942","123","2022-11-02T01:39:37.000Z"
"4189326","2628","9182","132451","548","2022-10-31T20:45:08.000Z"
,"3900","4809","79066","393","2022-10-30T12:18:04.000Z"
"4897961","2899","6187","60843","432","2022-10-28T20:58:23.000Z"
,"303","570","5962","27","2022-10-27T16:24:05.000Z"
"232305","325","648","6250","93","2022-10-21T06:16:12.000Z"
"1115416","1107","1520","18063","86","2022-10-21T06:16:03.000Z"
"118396","124","247","3201","34","2022-10-21T06:15:56.000Z"
,"806","1432","16386","293","2022-10-21T06:15:48.000Z"
"1610789","1558","2631","32092","348","2022-10-21T05:48:00.000Z"
,"2149","2265","19839","339","2022-10-20T19:03:36.000Z"
,"2850","4266","39488","465","2022-10-20T01:08:00.000Z"
,"172","364","5230","23","2022-10-19T20:05:32.000Z"
"1413230","1487","3111","31615","315","2022-10-19T20:05:31.000Z"
,"78","172","2509","14","2022-10-19T20:05:19.000Z"
,"16","102","1907","6","2022-10-19T20:05:18.000Z"
,"23","167","2441","9","2022-10-19T20:05:17.000Z"
,"37","215","2669","21","2022-10-19T20:05:17.000Z"
,"1170","1659","17022","126","2022-10-19T20:05:17.000Z"
,"997","891","6993","74","2022-10-11T22:53:59.000Z"
,"419","651","6218","35","2022-10-11T15:50:00.000Z"
